Configuration;Timestamp;LocationProtocol;LocationHostname;LocationPathname;ResourceID;ResourceContentType;ResourceURL;ResourceHost;ResourcePath;ResourceParty;ResourceRequested;ResourceCompleted;ResourceFailed
urlflow;1449669897296;http;www.nu.nl;"/";32;"image/gif";"http://www.google-analytics.com/r/collect?v=1&_v=j40&a=1820352681&t=pageview&_s=1&dl=http%3A%2F%2Fwww.nu.nl%2F&ul=en-us&de=UTF-8&dt=NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&sd=32-bit&sr=1024x768&vp=640x1136&je=0&_u=QEAAAAQAI~&jid=1254784463&cid=1045976031.1449669898&tid=UA-10557259-1&_r=1&cd1=2-kolom-smal&cd2=&z=642738112";www.google-analytics.com;"/r/collect";;438;471;0
urlflow;1449669897296;http;www.nu.nl;"/";33;"image/png";"http://www.nu.nl/static/img/atoms/forms/shared/inputbg.png?1fbd14092970";www.nu.nl;"/static/img/atoms/forms/shared/inputbg.png";;565;574;0
urlflow;1449669897296;http;www.nu.nl;"/";35;"application/json";"http://www.nu.nl/api/playlists/slug/recommended?order_by=random";www.nu.nl;"/api/playlists/slug/recommended";;601;751;0
urlflow;1449669897296;http;www.nu.nl;"/";36;"image/jpeg";"http://media.nu.nl/m/m1oxo4fabte8_std640.jpg/deal-teeven-met-cees-h-had-niet-gesloten-mogen-worden.jpg";media.nu.nl;"/m/m1oxo4fabte8_std640.jpg/deal-teeven-met-cees-h-had-niet-gesloten-mogen-worden.jpg";;665;757;0
urlflow;1449669897296;http;www.nu.nl;"/";37;"image/gif";"http://b.scorecardresearch.com/p2?c1=2&c2=6035634&c4=http://www.nu.nl/&ns__t=1449669897875&ns_c=UTF-8&c8=NU%20-%20Het%20laatste%20nieuws%20het%20eerst%20op%20NU.nl&c7=http%3A%2F%2Fwww.nu.nl%2F&c9=";b.scorecardresearch.com;"/p2";;750;770;0
urlflow;1449669897296;http;www.nu.nl;"/";38;"image/jpeg";"http://media.nu.nl/m/lq4x97ta08th_std320.jpg";media.nu.nl;"/m/lq4x97ta08th_std320.jpg";;753;786;0
urlflow;1449669897296;http;www.nu.nl;"/";39;"image/jpeg";"http://media.nu.nl/m/kk6xd06ajaqg_std320.jpg";media.nu.nl;"/m/kk6xd06ajaqg_std320.jpg";;753;786;0
urlflow;1449669897296;http;www.nu.nl;"/";40;"image/jpeg";"http://media.nu.nl/m/ibxxnk9a7vos_std320.jpg";media.nu.nl;"/m/ibxxnk9a7vos_std320.jpg";;753;787;0
urlflow;1449669897296;http;www.nu.nl;"/";41;"image/jpeg";"http://media.nu.nl/m/b48xfzma3pm7_std320.jpg";media.nu.nl;"/m/b48xfzma3pm7_std320.jpg";;754;786;0
urlflow;1449669897296;http;www.nu.nl;"/";42;"image/jpeg";"http://media.nu.nl/m/4qkx9l1alkay_std320.jpg";media.nu.nl;"/m/4qkx9l1alkay_std320.jpg";;754;787;0
urlflow;1449669897296;http;www.nu.nl;"/";43;"image/jpeg";"http://media.nu.nl/m/2e7xr66ax6cd_std320.jpg";media.nu.nl;"/m/2e7xr66ax6cd_std320.jpg";;754;787;0
urlflow;1449669897296;http;www.nu.nl;"/";44;"image/jpeg";"http://media.nu.nl/m/m1oxhuva1i3e_std320.jpg";media.nu.nl;"/m/m1oxhuva1i3e_std320.jpg";;754;788;0
urlflow;1449669897296;http;www.nu.nl;"/";45;"image/jpeg";"http://media.nu.nl/m/4bfxlcxae9as_std320.jpg";media.nu.nl;"/m/4bfxlcxae9as_std320.jpg";;755;788;0
urlflow;1449669897296;http;www.nu.nl;"/";46;"image/jpeg";"http://media.nu.nl/m/qhgxy45ax2dj_std320.jpg";media.nu.nl;"/m/qhgxy45ax2dj_std320.jpg";;755;789;0
urlflow;1449669897296;http;www.nu.nl;"/";47;"image/jpeg";"http://media.nu.nl/m/1h6xtvdasejq_std320.jpg";media.nu.nl;"/m/1h6xtvdasejq_std320.jpg";;755;790;0
urlflow;1449669897296;http;www.nu.nl;"/";48;"image/jpeg";"http://media.nu.nl/m/yhax75fam40i_wd640.jpg";media.nu.nl;"/m/yhax75fam40i_wd640.jpg";;755;790;0
urlflow;1449669897296;http;www.nu.nl;"/";49;"image/gif";"http://www.nu.nl/static/vendor/royalslider/img/preloader-white.gif?b79d10cfc46b";www.nu.nl;"/static/vendor/royalslider/img/preloader-white.gif";;755;785;0
urlflow;1449669897296;http;www.nu.nl;"/";50;"image/png";"http://www.nu.nl/static/vendor/royalslider/img/rs-default.png?0e40b16b1d60";www.nu.nl;"/static/vendor/royalslider/img/rs-default.png";;756;786;0
urlflow;1449669897296;http;www.nu.nl;"/";51;"application/javascript";"http://js-agent.newrelic.com/nr-768.min.js";js-agent.newrelic.com;"/nr-768.min.js";;793;834;0
urlflow;1449669897296;http;www.nu.nl;"/";54;"text/javascript";"http://bam.nr-data.net/1/4702f272e2?a=3982566&pl=1449669897297&v=768.2acc9fa&to=YgdVbUYHW0tWURFYXVtNcUxaBUFRWFxKUkdHEFJXQDlGUUNXS0dbUBVEF1cJR10NegpcV2UDUFxiD1BP&ap=1167&be=103&fe=689&dc=512&f=%5B%22err%22,%22xhr%22,%22ins%22%5D&perf=%7B%22timing%22:%7B%22of%22:1449669897297,%22n%22:0,%22dl%22:97,%22di%22:615,%22ds%22:615,%22de%22:731,%22dc%22:790,%22l%22:792,%22le%22:793,%22f%22:0,%22dn%22:0,%22dne%22:0,%22c%22:0,%22ce%22:0,%22rq%22:0,%22rp%22:0,%22rpe%22:115%7D,%22navigation%22:%7B%7D%7D&jsonp=NREUM.setToken";bam.nr-data.net;"/1/4702f272e2";;839;4108;0
urlflow;1449669897296;http;www.nu.nl;"/";55;"image/gif";"http://privacy.www.nu.nl/pixel/uWc5ZR22lPfKDQLQKPiNVXEh6Y7LH1dN6wYpmwwC8-g4VCUTUnLwOmzTh_thz8GRiDCZ0s3mEVOr1g4PplglNQ%253D%253D";privacy.www.nu.nl;"/pixel/uWc5ZR22lPfKDQLQKPiNVXEh6Y7LH1dN6wYpmwwC8-g4VCUTUnLwOmzTh_thz8GRiDCZ0s3mEVOr1g4PplglNQ%253D%253D";;860;871;0
urlflow;1449669897296;http;www.nu.nl;"/";56;"text/javascript";"http://privacy.www.nu.nl/script/cookiebar.js";privacy.www.nu.nl;"/script/cookiebar.js";;872;884;0
urlflow;1449669897296;http;www.nu.nl;"/";57;"image/png";"http://bin.snmmd.nl/m/m1nx5sqrhbgz.png";bin.snmmd.nl;"/m/m1nx5sqrhbgz.png";;887;939;0
urlflow;1449669897296;http;www.nu.nl;"/";59;"image/gif";"http://logc210.xiti.com/hit.xiti?s=518538&s2=1&p=nu.nl_grotebalk%3A%3Aingeklapt&di=&ac=&an=&trn=1449669898210&Rdt=On";logc210.xiti.com;"/hit.xiti";;943;973;0
urlflow;1449669897296;http;www.nu.nl;"/";60;"image/gif";"http://sat.sanoma.fi/sat/sat.gif?log=1&evt=con&cid=&c_ver=2015.09.29.12.34.31%209311d11&c_events=0&c_session=eijeeso0rg&c_id=805nd6f35m&c_scroll=0x0&eid=&sit=nunl&cha=web&cat=home&c_vmspot=undefined_35241346&c_screen=1024x768&c_viewport=640x1136&c_referrer=&c_currenturl=http%3A%2F%2Fwww.nu.nl%2F&c_hash=&rid=1449669897735&cb=1449669898736&ctz=0";sat.sanoma.fi;"/sat/sat.gif";;1441;1483;0
